Id,Name,Add,Zipcode,Tel,Website,Px,Py,Class,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,IndustryEmail
C4_315080000H_027430,日日閒民宿,臺東縣成功鎮小馬路134-5號,961,886-978-951760,,121.3185,23.000769,4,,,車位:小客車5輛、機車0輛、大客車0輛,4,4000,6000,tomchang2359@gmail.com
C4_315080000H_027431,久待民宿,臺南市中西區大福街36巷25號,700,886-905-903275,https://www.facebook.com/DailyJoy25,120.194423,22.998992,4,,"無線網路,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,5,3200,4800,dailyjoy25@gmail.com
C4_315080000H_027432,鑏‧台南民宿,臺南市中西區海安路二段259巷11號之2,700,886-916-905553,https://www.facebook.com/Ning.bnb/?ref=bookmarks,120.197356,22.997939,4,雙人房3000;雙人房3000;,"無線網路,,,,",車位:小客車0輛、機車0輛、大客車0輛,2,3000,3000,amy19891014@gmail.com
C4_315080000H_027433,凱樂漫遊民宿,澎湖縣馬公市西衛里26鄰西衛655號,880,886-977-096660,,119.582651,23.583642,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2200,3200,lizchenbb33@yahoo.com.tw
C4_315080000H_027434,美麗島福憩旅店,高雄市新興區六合二路10號11樓,800,886-906-871011,https://160491559483.web.fullinn.tw/,120.301568,22.633011,3,,,車位:小客車0輛、機車0輛、大客車0輛,8,2400,12000,hotelblessing@gmail.com
C4_315080000H_027435,響樂池上民宿,臺東縣池上鄉埔中一街42巷2號,958,886-919-007104,,121.213357,23.119211,4,,,車位:小客車0輛、機車0輛、大客車0輛,8,15400,17200,s58802180@yahoo.com.tw
C4_315080000H_027437,聽濤源別館,南投縣鹿谷鄉和雅村愛鄉路34-17號,558,886-49-2009136,,120.77916,23.694725,4,,,車位:小客車4輛、機車0輛、大客車0輛,4,8000,8000,tingtau@hotmail.com
C4_315080000H_027438,大溪甘單樸宿,桃園市大溪區勝利街79巷1弄1號,335,886-918-384158,,121.284417,24.87355,4,套房6000;,"有線網路,無線網路,自助洗衣(免費),上網電腦(免費),,,,",車位:小客車0輛、機車0輛、大客車0輛,1,6600,10000,
C4_315080000H_027442,園外,宜蘭縣五結鄉親河路2段103巷3弄3號,268,886-932-907-061,,121.809889,24.672797,4,,"無線網路,停車場,,,,",車位:小客車5輛、機車0輛、大客車0輛,3,3200,4000,kuof5258@gmail.com
C4_315080000H_027444,清淨背包客棧,臺南市中西區民權路一段244號,700,886-920-554852,,120.207309,22.992932,4,,,車位:小客車0輛、機車4輛、大客車0輛,5,6400,6400,chenbuchin@yahoo.com.tw
C4_315080000H_027445,馬祖北極星民宿,連江縣南竿鄉福沃村128號,209,886-919-280560,,119.94442,26.156324,4,,,車位:小客車0輛、機車0輛、大客車0輛,7,2500,2500,
C4_315080000H_027446,雲台客棧,連江縣南竿鄉津沙村79號,209,886-963-015100,http://www.yuntai.idv.tw,119.911935,26.145792,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,1800,4000,andy45973@gmail.com
C4_315080000H_027448,木艮私宅民宿,澎湖縣馬公市石泉里5鄰石泉586號,880,886-978-216782,,119.58992,23.553122,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3800,10880,
C4_315080000H_027449,市場民宿,澎湖縣馬公市陽明里26鄰大智街18巷10弄11號,880,886-989-266343,,119.571727,23.571404,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3000,3000,
C4_315080000H_027450,居心齋民宿,澎湖縣馬公市西衛里28鄰五福路138巷167號,880,886-953-433945,,119.575758,23.582477,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2400,4200,
C4_315080000H_027451,風沙月三館民宿,澎湖縣馬公市光復里18鄰中華路35號之2,880,886-979-038123,,119.56917,23.568944,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1600,2400,
C4_315080000H_027461,公園綠驛,臺南市北區公園北路116巷2弄32號,704,886-908-347567,,120.209921,23.00514,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,8000,8000,park96168@gmail.com
C4_315080000H_027464,?夏民宿,宜蘭縣五結鄉季水路87-16號,268,886-988-068038,,121.834123,24.690939,4,,,車位:小客車2輛、機車0輛、大客車0輛,2,2880,3880,ningxiainn@gmail.com
C4_315080000H_027469,?夏生活民宿,宜蘭縣五結鄉季水路87-9號,268,886-987-977123,,121.834123,24.690939,4,,,車位:小客車2輛、機車2輛、大客車0輛,2,3880,3880,ningxiainn@gmail.com
C4_315080000H_027473,伊莉莎白甜夜民宿,澎湖縣馬公市西衛里25鄰西衛231之7號,880,886-905-502202,,119.57947,23.585453,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,8600,15000,
C4_315080000H_027474,好享住民宿,澎湖縣馬公市東衛里15鄰東衛251之21號,880,886-968-066623,,119.598724,23.569955,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,3800,6600,
C4_315080000H_027477,?夏看海民宿,宜蘭縣五結鄉季水路87-11號,268,886-987-977-123,,121.834123,24.690939,4,,,車位:小客車2輛、機車2輛、大客車0輛,2,3880,3880,
C4_315080000H_027478,?夏印象民宿,宜蘭縣五結鄉季水路87-13號,268,886-987-977-123,,121.834123,24.690939,4,,,車位:小客車0輛、機車2輛、大客車2輛,2,3880,3880,
C4_315080000H_027480,?夏邊境民宿,宜蘭縣五結鄉季水路87-10號,268,886-987-977-123,,121.834123,24.690939,4,,,車位:小客車2輛、機車2輛、大客車0輛,2,4880,4880,
C4_315080000H_027481,旅家雅舍,臺北市中正區南昌路二段222號11樓,100,886-9-26657353,https://sites.google.com/view/thresidence,121.524522,25.023837,3,,,車位:小客車0輛、機車0輛、大客車0輛,7,8000,16000,frank@thresidence.com
C4_315080000H_027482,波莉士的家二館民宿,澎湖縣馬公市西衛里26鄰西衛652號,880,886-6-9276658,,119.582651,23.583642,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3600,5300,police651652@gmail.com
C4_315080000H_027483,三點水民宿,澎湖縣湖西鄉西溪村10鄰西溪101之2號,885,886-965-587699,,119.635428,23.580115,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3600,5000,
C4_315080000H_027487,檸檬草民宿,澎湖縣馬公市西衛里25鄰西衛256之3號,880,886-983-460500,,119.582651,23.583642,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3800,6800,
C4_315080000H_027488,雁情語民宿,澎湖縣湖西鄉沙港村7鄰沙港133之12號,885,886-900-770579,,119.627258,23.603706,4,雙人房5000;雙人房5000;其他5000;其他5000;,"有線網路,無線網路,國民旅遊卡,,,,",車位:小客車0輛、機車0輛、大客車0輛,5,5000,5000,gj3x06@gmail.com
C4_315080000H_027489,拾光小旅民宿,澎湖縣湖西鄉成功村1鄰港底330之12號,885,886-958-641100,,119.619489,23.576701,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3580,4580,
C4_315080000H_027495,秧秧微旅,高雄市新興區中山一路14號12樓,800,886-7-2315020,http://www.fscebook.com/JezreelinnJI/,120.3017,22.626335,3,,,車位:小客車0輛、機車0輛、大客車0輛,21,500,8000,jezreelinn@gmail.com
C4_315080000H_027496,津沙海雲邊一館,連江縣南竿鄉津沙村38號,209,886-928-812879,,119.911935,26.145792,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,4600,4600,jinsha0508@yahoo.com.tw
C4_315080000H_027497,蹤遊三四五,桃園市蘆竹區中油街345巷4號,338,886-911-234756,,121.235233,25.02966,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,7000,7000,
C4_315080000H_027498,在路上民宿,屏東縣東港鎮興安三街56號,928,886-976-466557,,120.46797,22.478046,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,1800,1800,
C4_315080000H_027503,小后院,臺中市后里區福美路11-9號,421,886-911-769255,,120.736609,24.325118,4,,,車位:小客車8輛、機車16輛、大客車0輛,5,3200,5600,
C4_315080000H_027506,二館民宿,臺南市中西區民族路二段57巷12-6號,700,886-909-190119,,120.210335,22.993897,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3680,5380,
C4_315080000H_027507,台南樸美,臺南市中西區永華路一段144巷37號,700,886-902-286277,,120.193084,22.988829,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,6000,6000,
C4_315080000H_027508,小驢舍,高雄市鹽埕區必忠街47號,803,886-7-5519199,,120.287628,22.620303,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1200,6000,littleinn.47@gmail.com
C4_315080000H_027509,台南樸宿,臺南市中西區永華路一段144巷45號,700,886-923-678998,,120.19311,22.988864,4,,,車位:小客車0輛、機車0輛、大客車0輛,1,10000,10000,
C4_315080000H_027511,台南樸居,臺南市中西區永華路一段144巷49號,700,886-956-167168,,120.19317,22.988932,4,,,車位:小客車0輛、機車0輛、大客車0輛,1,10000,10000,
C4_315080000H_027513,窩,南投縣埔里鎮大城里25鄰信義路1075號,545,886-952-210111,,120.95539,23.97045,4,,"無線網路,,,,",車位:小客車0輛、機車0輛、大客車0輛,4,3000,4300,jiunshianli@gmail.com
C4_315080000H_027517,九份後花園民宿,新北市瑞芳區基山街168號,224,886-952-618727,,121.843147,25.107841,4,,,車位:小客車0輛、機車0輛、大客車0輛,1,3500,3500,jackson.sitrak@gmail.com
C4_315080000H_027518,蘭嶼女人魚民宿,臺東縣蘭嶼鄉紅頭村漁人27號,952,886-937-956416,,121.542168,22.02664,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,6000,6000,a0937956416@gmail.com
C4_315080000H_027519,魚池白宮458,南投縣魚池鄉魚池村魚池街458號,555,886-970-708093,,120.5607,23.5356,4,,,車位:小客車8輛、機車10輛、大客車0輛,8,6500,6800,w.house458@gmail.com
C4_315080000H_027522,綠邑田園雅築,臺南市大內區頭社里10鄰頭社136之1號,742,886-927-556951,,120.384763,23.143781,4,,"兒童遊樂設施,,",車位:小客車6輛、機車0輛、大客車0輛,5,5200,6600,qw6568103104@yahoo.com.tw
C4_315080000H_027533,巧人文旅民宿,南投縣魚池鄉魚池村新店巷25之18號,555,886-980-207500,,120.939051,23.897978,4,,,車位:小客車0輛、機車0輛、大客車0輛,13,5280,5280,osris1996@gmail.coom
C4_315080000H_027542,葳葳民宿,澎湖縣馬公市西文里21鄰西文澳269號,880,886-978-395359,,119.589732,23.563939,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3000,3000,
C4_315080000H_027543,伍貳菊島旅店民宿,澎湖縣馬公市西衛里24鄰西衛396之15號,880,886-919-080321,,119.582651,23.583642,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,3980,
C4_315080000H_027545,能高俱樂部民宿,南投縣埔里鎮薰化里西康路47號,545,886-49-2906300,,120.964228,23.966032,4,,,車位:小客車10輛、機車0輛、大客車0輛,12,6000,6000,te08310902@gmail.com
C4_315080000H_027546,艾kh?n行旅民宿,屏東縣東港鎮船頭里18鄰嘉新一街28號,928,886-911-644454,https://booking.owlting.com/khun,120.456446,22.460674,4,雙人房2300;,"兒童遊樂設施,,",車位:小客車0輛、機車0輛、大客車0輛,6,2000,4000,
C4_315080000H_027547,巴比特民宿,花蓮縣壽豐鄉平和村18鄰三區7之2號,974,886-921-305805,,121.545563,23.886497,4,,,車位:小客車8輛、機車20輛、大客車1輛,5,2980,4580,Barbet2020@gmail.com
C4_315080000H_027548,海灣之戀民宿,屏東縣車城鄉後灣路64之1號,944,886-932-834882,,120.697798,22.040986,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,5880,8880,
C4_315080000H_027551,斗宅,雲林縣斗六市龍潭里龍潭南路7-17號,640,886-926-500671,https://www.belly-inn.com/,120.31462,23.41286,4,雙人房2800;,,車位:小客車1輛、機車4輛、大客車0輛,5,2000,7000,deiib.com@gmail.com
C4_315080000H_027552,熊寶貝民宿,金門縣金寧鄉湖埔村25鄰慈湖路一段33號,892,886-910-755381,,118.309698,24.440591,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2500,4500,a0910755381@gmail.com
C4_315080000H_027553,宜家2館,金門縣金寧鄉埔邊119號,892,886-910-327509,,118.292303,24.451607,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,1600,3000,yuzhen315072@gmail.com
C4_315080000H_027554,金鑰匙旅店,金門縣金湖鎮林兜336號,891,886-985-101101,,118.187234,24.451538,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4800,4800,alan52119@gmail.com
C4_315080000H_027556,梅竹休閒渡假民宿,南投縣竹山鎮瑞山巷195號,557,886-934-098997,,120.4233,23.4526,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,4800,6800,miao617406@gmail.com
C4_315080000H_027557,末廣町,臺南市中西區海安路二段301巷7號,700,886-980-716478,,120.197953,22.998822,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,18800,18800,catchphoenix11@gmail.com
C4_315080000H_027558,同心旅棧,臺南市中西區忠孝街93巷114號之6,700,886-918-865801,http://www.oneheart.url.tw,120.195642,23.00119,4,其他7880;其他8880;其他8880;雙人房6880;,"無線網路,國民旅遊卡,,,,自行車租借,行動支付,寵物友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,2,6880,8880,tony661120@gmail.com
C4_315080000H_027559,台中豐邑慕奇夕酒店,臺中市南屯區文心南六路288號、288號3樓,408,886-4-36007000,,120.646695,24.131007,3,單人房0;雙人房7800;單人房8800;雙人房8800;單人房9800;,"酒吧,無線網路,停車場,無障礙客房,,,,洗衣服務,AED,,",車位:小客車0輛、機車0輛、大客車0輛,262,7800,9800,
C4_315080000H_027561,睏家民宿,臺東縣臺東市廣東路66號,950,886-89-335533,,121.156676,22.755485,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4200,6000,mshan07728@gmail.com
C4_315080000H_027567,大坑休閒農場,臺南市龍崎區土崎里烏樹林33號,719,886-6-5941555,http://www.idakeng.com.tw/,120.39428,23.004353,3,,"餐廳,會議場所,咖啡廳,商店,無線網路,國民旅遊卡,停車場,,,,",車位:小客車50輛、機車30輛、大客車3輛,32,4800,9600,daken@kimo.com
C4_315080000H_027568,水管民宿,花蓮縣吉安鄉南昌村16鄰中山路二段145巷25號,973,886-988-993676,,121.581287,23.971096,4,,,車位:小客車5輛、機車10輛、大客車0輛,5,2000,6600,a0983263320@gmail.com
C4_315080000H_027570,琉木工坊民宿,屏東縣琉球鄉相埔路7號,929,886-988-199577,,120.374808,22.344977,4,,,車位:小客車0輛、機車0輛、大客車0輛,7,3200,4900,
C4_315080000H_027571,南岸山．綺,臺南市安平區世平五街10巷35號,708,886-6-3910055,,120.148194,22.996885,4,,"無線網路,,,,自行車租借,,",車位:小客車0輛、機車0輛、大客車0輛,3,6000,8000,eorkeokrf@gmail.com
C4_315080000H_027572,柑腳咖啡民宿,新北市雙溪區外柑腳39之3號,227,886-2-24932091,,121.809636,25.019735,4,,,車位:小客車0輛、機車0輛、大客車0輛,1,2500,2500,
C4_315080000H_027573,芹壁老時光,連江縣北竿鄉芹壁村35號,210,886-836-56668,,119.983418,26.224242,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,4800,4800,tahsiung07061961@yahoo.com.tw
C4_315080000H_027574,住得好民宿,屏東縣琉球鄉中正路211之5號,929,886-972-608007,,120.366004,22.334383,4,,"無線網路,,,,自行車租借,導覽解說,寵物友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,2,4600,4600,
C4_315080000H_027583,緣心,桃園市龍潭區佳安西路4巷97號2樓,325,886-975-853890,,121.237514,24.837851,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,950,1500,
C4_315080000H_027600,星果園休閒民宿,宜蘭縣三星鄉人和二路68號,266,886-937-464890,,121.652448,24.666454,4,,,車位:小客車5輛、機車10輛、大客車0輛,4,3300,4200,huang-chiuer@yahoo.com.tw
C4_315080000H_027601,瑪僯100,宜蘭縣礁溪鄉瑪僯路100號,262,886-976-121068,,121.775015,24.787847,4,,,車位:小客車4輛、機車0輛、大客車0輛,5,4800,6000,8no039880008@gmail.com
C4_315080000H_027603,品夏民宿,澎湖縣馬公市五德里1鄰雞母塢192號,880,886-952-266259,,119.585829,23.529045,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,4200,
C4_315080000H_027604,沙連堡旅館,南投縣埔里鎮水頭里7鄰中正路101號,545,886-49-2927188,,120.979824,23.941052,3,其他0;,"酒吧,無線網路,國民旅遊卡,停車場,,,,",車位:小客車8輛、機車10輛、大客車0輛,15,8000,12000,puliprobeer@gmail.com
C4_315080000H_027605,霞雲坪泰雅莊園,桃園市復興區澤仁里18鄰霞雲坪6之1號,336,886-3-3821818,,121.351721,24.807982,4,,"停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,5,3600,3600,
C4_315080000H_027606,康茵行旅,臺中市烏日區大同九街73號2樓之1、之2、之3、之5，3樓之1、之2、之3、之5,414,886-4-23389333,https://comingplace.com/,120.627396,24.112765,3,雙人房(無障礙客房)5300;,"餐廳,會議場所,咖啡廳,酒吧,商店,有線網路,無線網路,國民旅遊卡,停車場,高齡房,無障礙客房,自助洗衣(收費),,,,郵電服務,行動支付,導覽解說,AED,,",車位:小客車0輛、機車0輛、大客車0輛,74,1600,5300,complace73@gmail.com
C4_315080000H_027607,綠棧民宿,屏東縣恆春鎮恆西路78號,946,886-965-150646,,120.736718,22.004313,4,,,車位:小客車0輛、機車0輛、大客車0輛,14,7000,7000,
C4_315080000H_027609,維尼鄉村民宿,屏東縣琉球鄉和平路3巷4之1號,929,886-927-365156,https://www.facebook.com/vitorianbnb,120.371406,22.331786,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3400,3400,vitoria1688@gmail.com
C4_315080000H_027610,天不老民宿,臺南市安定區蘇厝360之5號,745,886-920-571079,,120.247204,23.129764,4,,"無線網路,,,,",車位:小客車0輛、機車0輛、大客車0輛,5,2600,4600,tiger.lian@msa.hinet.net
C4_315080000H_027650,彼斯麥之城渡假民宿,南投縣埔里鎮蜈蚣里8鄰中山路一段175號,545,886-937-248868,,121.008944,23.979045,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4800,6000,jcb.x868@msa.hinet.net
C4_315080000H_027655,樟湖山居民宿,南投縣國姓鄉南港村港頭巷10-8號,544,886-933-565738,,120.5053,23.5422,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,5800,5800,
C4_315080000H_027656,梧棲行旅,臺中市梧棲區大仁路2段291巷10號,435,886-4-26570857,https://www.ourseahotel.com/,120.535921,24.262642,3,,"餐廳,無線網路,停車場,,,,洗衣服務,自行車租借,,",車位:小客車0輛、機車0輛、大客車0輛,54,8800,12000,ourseahotel@gmail.com
C4_315080000H_027658,外婆的家民宿,澎湖縣馬公市烏崁里1鄰烏崁558號,880,886-928-370796,,119.621085,23.546707,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3000,4800,
C4_315080000H_027660,清風朗月莊,苗栗縣公館鄉福星村10鄰福星312之8號,363,886-37-222068,,120.836422,24.47908,4,,,車位:小客車8輛、機車10輛、大客車0輛,3,4600,7000,inid58112@yahoo.com.tw
C4_315080000H_027661,JR東日本大飯店台北,臺北市中山區臺北市中山區南京東路三段133號,104,886-2-77500999,https://taipei.metropolitan.tw/,121.541328,25.052302,1,雙人房17325;套房103950;套房40425;雙人房24255;雙人房(無障礙客房)17325;雙人房19635;,"餐廳,會議場所,咖啡廳,酒吧,宴會廳,健身房,游泳池,無線網路,三溫暖,國民旅遊卡,停車場,無障礙客房,上網電腦(免費),,,,洗衣服務,郵電服務,商務旅遊中心,貴重物品保管專櫃,導覽解說,哺乳室,AED,外幣兌換,,",車位:小客車0輛、機車0輛、大客車0輛,288,17325,103950,info@metropolitan.tw
C4_315080000H_027663,小陳故事,金門縣金城鎮前水頭3-6號,893,886-935-875776,,118.299773,24.409093,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,2800,chenstorykm@gmail.com
C4_315080000H_027664,小陳故事洋樓2館,金門縣金城鎮前水頭3-7號,893,886-935-875776,,118.299773,24.409093,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,2800,chenstorykm@gmail.com
C4_315080000H_027665,雲享棧,桃園市復興區華陵里14鄰巴崚156-5號,336,886-978-939092,,121.416727,24.688521,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2400,5000,
C4_315080000H_027667,山鄰山林青年文旅,花蓮縣玉里鎮大同路226.228號,981,886-3-8887228,,121.312648,23.33289,3,其他12000;雙人房12000;雙人房12000;其他12000;,"餐廳,會議場所,無線網路,國民旅遊卡,停車場,自助洗衣(收費),,,,洗衣服務,自行車租借,導覽解說,,",車位:小客車9輛、機車0輛、大客車0輛,28,12000,12000,Yuliyuli202104@gmail.com
C4_315080000H_027669,丸山村民宿7,宜蘭縣冬山鄉冬山鄉鹿埔路128巷22弄7號,269,886-952-268-950,,121.752758,24.647127,4,,,車位:小客車4輛、機車8輛、大客車0輛,3,10000,10000,
C4_315080000H_027671,博拉樂民宿,屏東縣恆春鎮恆西路33巷119號,946,886-905-150290,,120.741993,21.999918,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,3200,4000,
C4_315080000H_027673,麗園民宿,澎湖縣馬公市烏崁里1鄰烏崁555號,880,886-919-875058,,119.621085,23.546707,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3200,4800,
C4_315080000H_027674,箴園麗居有限公司,宜蘭縣羅東鎮站東路326號,265,886-3-9552806,,121.775257,24.679674,3,,,車位:小客車21輛、機車0輛、大客車0輛,26,5200,5200,jin9552806@gmail.com
C4_315080000H_027676,晴川樹民宿,臺東縣臺東市四川路二段451巷51弄12號,950,886-987-634575,,121.104675,22.738949,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3000,6000,sin2315@yahoo.com.tw
C4_315080000H_027677,小築佳趣,金門縣金沙鎮浦邊66號,890,886-975-046660,,118.385994,24.478906,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,2888,9999,296295169@qq.com
C4_315080000H_027678,綻藍旅宿,屏東縣恆春鎮興北路興東巷9弄1號,946,886-933-369040,,120.726501,22.011524,4,,,車位:小客車6輛、機車0輛、大客車0輛,8,6000,7000,pm02@qmtc.com.tw
C4_315080000H_027683,水瀾漾野民宿,屏東縣滿州鄉港口村11鄰茶山路248號,947,886-911-615317,,120.847846,21.990004,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,4300,5300,a0911615317@gmail.com
C4_315080000H_027684,逸品雅屋民宿,屏東縣恆春鎮恆南路194巷16-3號,946,886-966-287652,,120.746165,21.9999,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3200,4200,
C4_315080000H_027688,楓墅休憩庭園,桃園市復興區華陵里14鄰中心路210巷17號,336,886-965-357601,,121.411383,24.688347,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,7500,7500,
C4_315080000H_027689,觀雲休憩農莊,桃園市復興區華陵里14鄰巴崚145之6號,336,886-910-061353,https://guanyun.okgo.tw/,121.425481,24.695153,4,,"餐廳,咖啡廳,無線網路,停車場,,,,寵物友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,4,3000,5000,
C4_315080000H_027690,林厝邊民宿,南投縣竹山鎮竹山里祖師街8-3號,557,886-933-128192,,120.68621,23.756426,4,,,車位:小客車0輛、機車0輛、大客車0輛,1,6000,6000,WS9060736@gmail.com
C4_315080000H_027691,想住就住民宿,新北市瑞芳區汽車路24號,224,886-911-908892,,121.845394,25.110038,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3980,3980,
C4_315080000H_027708,苓居,高雄市苓雅區永泰路102巷5號,802,886-980-765076,,120.295237,22.616134,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,1100,1100,
C4_315080000H_027753,一生一世民宿,花蓮縣吉安鄉北昌村1鄰自立路二段13號,973,886-932-917731,,121.593033,23.981817,4,,"有線網路,無線網路,國民旅遊卡,,,,",車位:小客車0輛、機車0輛、大客車0輛,4,1200,4500,awl1314huh@gmail.com
C4_315080000H_027754,時光漫步民宿,花蓮縣花蓮市主勤里21鄰博愛街197號,970,886-989-218175,,121.606415,23.977319,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,6800,12800,zorobin1928@gmail.com
C4_315080000H_027755,邂逅老街精緻民宿,澎湖縣馬公市中央里2鄰中央街18號,880,886-903-002561,,119.564856,23.564546,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,2800,4100,
C4_315080000H_027760,緩緩歸,臺南市安平區?忠街44巷10號,708,886-975-215913,,120.163487,23.001254,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,4000,6000,fishfish110@yahoo.com.tw
C4_315080000H_027766,光華民宿,屏東縣潮州鎮光華一巷35之3號,920,886-952-598280,,120.542648,22.544828,4,,"無線網路,自助洗衣(免費),,,,自行車租借,,",車位:小客車0輛、機車0輛、大客車0輛,5,2000,5000,haurmei@gmail.com
C4_315080000H_027767,隨寓而安,臺南市中西區永華路一段144巷32號,700,886-975-107017,,120.193267,22.988639,4,套房8000;,"有線網路,無線網路,,,,",車位:小客車0輛、機車0輛、大客車0輛,1,8000,8000,ld88029@gmail.com
C4_315080000H_027768,沐晴民宿,澎湖縣馬公市興仁里10鄰雙頭掛652號,880,886-911-193061,,119.614681,23.550367,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3000,4500,a771516@yahoo.com.tw
C4_315080000H_027775,慢步南國,臺南市東區成大里9鄰民族路一段36號,701,886-980-716478,,120.214994,22.994637,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,12800,12800,catchphoenix11@gmail.com
C4_315080000H_027776,樂隱58,宜蘭縣三星鄉大義五路58號,266,886-933-212,,121.662532,24.674489,4,,,車位:小客車4輛、機車10輛、大客車2輛,5,8800,10800,roylee0118@gmail.com
C4_315080000H_027777,花漾童趣親子民宿,花蓮縣吉安鄉仁里村6鄰南埔一街33號,973,886-933-516602,,121.592942,23.96901,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,6500,6500,aaa462665@hotmail.com.tw
C4_315080000H_027787,車頭民宿,屏東縣潮州鎮新生二巷12號,920,886-980-680278,,120.537988,22.55069,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,3000,wangmagic1@gmail.com
C4_315080000H_027789,呆整天民宿,屏東縣恆春鎮恆西路33巷123弄3號,946,886-975-297717,,120.742208,22.000031,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,3200,4000,
C4_315080000H_027799,玉坤田商旅,臺中市沙鹿區中山路485巷39號2至6樓,433,886-4-26623488,,120.561111,24.245236,3,,,車位:小客車3輛、機車0輛、大客車0輛,20,4600,5200,
C4_315080000H_027800,森甜旅店民宿,屏東縣恆春鎮恆南路2巷86弄51號,946,886-919-751987,,120.747902,21.994808,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3800,4800,foresweet.bnb@gmail.com
C4_315080000H_027813,哈斯塔特民宿,澎湖縣馬公市時裡里13鄰時裡19之5號,880,886-958-633677,,119.566933,23.525679,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,5800,5800,
C4_315080000H_027817,日時行旅民宿,澎湖縣馬公市時裡里13鄰時裡19之6號,880,886-929-696309,,119.566933,23.525679,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,5800,8600,
C4_315080000H_027818,茶緣觀舍民宿,嘉義縣番路鄉公田村5鄰隙頂54號,602,886-932-878109,,120.650617,23.416898,4,,,車位:小客車0輛、機車0輛、大客車0輛,6,8000,10000,q0932878109@gmail.com
C4_315080000H_027843,嵐月童心親子民宿,宜蘭縣五結鄉三結二路33巷11號,268,886-931-612126,,121.78911,24.698839,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2500,2500,s6711a@yahoo.com.tw
